REGION,STATE,COUNTY,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,NPOPCHG2020,NPOPCHG2021,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG2020,NATURALCHG2021,INTERNATIONALMIG2020,INTERNATIONALMIG2021,DOMESTICMIG2020,DOMESTICMIG2021,NETMIG2020,NETMIG2021,RBIRTH2021,RDEATH2021,RNATURALCHG2021,RINTERNATIONALMIG2021,RDOMESTICMIG2021,RNETMIG2021
4,UTAH,Cache County,133154,133527,137417,373,3890,520,1997,169,662,351,1335,2,69,7,2500,9,2569,14.7410535,4.886618637,9.854434865,0.509330341,18.45399787,18.96332822
4,UTAH,Carbon County,20412,20465,20372,53,-93,57,233,60,238,-3,-5,0,2,58,-93,58,-91,11.41122022,11.65609619,-0.24487597,0.097950388,-4.554693048,-4.45674266
4,UTAH,Daggett County,935,952,976,17,24,5,9,3,7,2,2,0,0,16,21,16,21,9.336099585,7.261410788,2.074688797,0,21.78423237,21.78423237
4,UTAH,Davis County,362679,363492,367285,813,3793,1259,4781,614,2218,645,2563,-2,41,140,1105,138,1146,13.08470299,6.070251253,7.014451741,0.112209333,3.024178375,3.136387708
4,UTAH,Duchesne County,19596,19581,19790,-15,209,76,269,41,146,35,123,0,1,-51,81,-51,82,13.66488024,7.416626451,6.248253791,0.050798811,4.114703716,4.165502527
4,UTAH,Emery County,9825,9837,9967,12,130,25,114,29,101,-4,13,0,3,16,115,16,118,11.51282569,10.1999596,1.312866088,0.302969097,11.61381539,11.91678449
4,UTAH,Garfield County,5083,5090,5129,7,39,14,52,11,53,3,-1,0,1,6,37,6,38,10.17712105,10.37283492,-0.195713866,0.195713866,7.241413054,7.43712692
4,UTAH,Grand County,9669,9681,9663,12,-18,28,93,18,74,10,19,0,0,1,-35,1,-35,9.615384615,7.650951199,1.964433416,0,-3.618693135,-3.618693135
4,UTAH,Iron County,57289,57640,60519,351,2879,194,804,115,403,79,401,0,7,269,2505,269,2512,13.60878139,6.821317039,6.787464349,0.118484415,42.40049425,42.51897866
4,UTAH,Juab County,11786,11824,12155,38,331,54,174,21,98,33,76,0,1,5,256,5,257,14.51269861,8.173818758,6.338879853,0.083406314,21.35201635,21.43542266
4,UTAH,Kane County,7667,7673,7992,6,319,19,85,24,67,-5,18,0,-1,11,307,11,306,10.85221832,8.5541015,2.298116821,-0.127673157,39.19565911,39.06798596
4,UTAH,Millard County,12975,13015,13164,40,149,45,184,43,131,2,53,0,1,38,95,38,96,14.05706864,10.0080217,4.049046946,0.076397112,7.257725658,7.33412277
4,UTAH,Morgan County,12295,12392,12657,97,265,45,124,17,70,28,54,0,1,69,213,69,214,9.900594834,5.589045471,4.311549363,0.079843507,17.00666693,17.08651044
4,UTAH,Piute County,1438,1437,1487,-1,50,4,16,2,14,2,2,0,0,-2,49,-2,49,10.94391245,9.575923393,1.367989056,0,33.51573187,33.51573187
4,UTAH,Rich County,2510,2504,2597,-6,93,8,30,5,11,3,19,0,0,-9,76,-9,76,11.76239953,4.312879828,7.449519702,0,29.79807881,29.79807881
4,UTAH,Salt Lake County,1185238,1186236,1186421,998,185,3851,15156,2075,8357,1776,6799,54,688,-899,-7447,-845,-6759,12.77555079,7.044423193,5.731127592,0.579940548,-6.277350666,-5.697410119
4,UTAH,San Juan County,14518,14525,14489,7,-36,47,154,44,176,3,-22,0,0,4,-18,4,-18,10.6155649,12.13207417,-1.516509271,0,-1.240780313,-1.240780313
4,UTAH,Sanpete County,28437,28508,29106,71,598,90,364,70,248,20,116,1,1,49,485,50,486,12.63581768,8.609018641,4.026799042,0.034713785,16.83618565,16.87089943
4,UTAH,Sevier County,21522,21546,21906,24,360,69,273,60,232,9,41,0,0,16,320,16,320,12.56558962,10.67844978,1.887139833,0,14.72889625,14.72889625
4,UTAH,Summit County,42357,42452,43093,95,641,91,396,38,218,53,178,-2,24,42,441,40,465,9.258285113,5.096732714,4.161552399,0.561108189,10.31036297,10.87147116
4,UTAH,Tooele County,72698,73281,76640,583,3359,246,989,116,424,130,565,0,18,445,2818,445,2836,13.1936153,5.656312325,7.53730298,0.240126467,37.59313238,37.83325885
4,UTAH,Uintah County,35620,35618,36204,-2,586,126,525,94,283,32,242,0,10,-37,330,-37,340,14.61947593,7.88059369,6.738882237,0.278466208,9.189384868,9.467851076
4,UTAH,Utah County,659399,663143,684986,3744,21843,3019,11384,865,3128,2154,8256,-8,283,1511,13372,1503,13655,16.88859152,4.640505471,12.24808605,0.419841128,19.83786418,20.25770531
4,UTAH,Wasatch County,34788,35032,36173,244,1141,91,389,50,219,41,170,-1,14,201,967,200,981,10.926199,6.151253423,4.77494558,0.393230812,27.16101397,27.55424479
4,UTAH,Washington County,180279,181924,191226,1645,9302,522,2138,441,1901,81,237,-1,-1,1569,9205,1568,9204,11.45919871,10.18893207,1.270266649,-0.005359775,49.33672786,49.33136808
4,UTAH,Wayne County,2486,2497,2558,11,61,10,31,11,26,-1,5,0,0,12,56,12,56,12.26508408,10.28684471,1.978239367,0,22.15628091,22.15628091
4,UTAH,Weber County,262223,262828,267066,605,4238,876,3514,526,2126,350,1388,-2,3,240,2828,238,2831,13.26302996,8.024246359,5.238783606,0.011323019,10.67383288,10.6851559
1,VERMONT,Vermont,643077,642495,645570,-582,3075,1375,5057,1804,6884,-429,-1827,7,275,-119,4589,-112,4864,7.85208821,10.68890157,-2.83681336,0.426997085,7.125416807,7.552413892
1,VERMONT,Addison County,37363,37292,37260,-71,-32,66,279,101,414,-35,-135,0,15,-33,80,-33,95,7.48470866,11.10634188,-3.621633222,0.402403691,2.146153021,2.548556712
1,VERMONT,Bennington County,37347,37271,37312,-76,41,61,285,118,547,-57,-262,0,6,-14,296,-14,302,7.642492257,14.66822198,-7.025729724,0.160894574,7.937465642,8.098360216
1,VERMONT,Caledonia County,30233,30184,30403,-49,219,73,253,97,363,-24,-110,0,2,-23,329,-23,331,8.351626587,11.98276858,-3.631141994,0.066020764,10.8604156,10.92643636
1,VERMONT,Chittenden County,168323,168289,168865,-34,576,372,1314,387,1358,-15,-44,6,196,-25,390,-19,586,7.794657634,8.055665957,-0.261008323,1.162673437,2.31348286,3.476156297
1,VERMONT,Essex County,5920,5910,5925,-10,15,9,37,22,89,-13,-52,0,0,3,68,3,68,6.252640473,15.04013519,-8.787494719,0,11.49133925,11.49133925
1,VERMONT,Franklin County,49946,49996,50325,50,329,136,507,124,490,12,17,1,11,38,295,39,306,10.10755475,9.768642657,0.338912092,0.21929606,5.8811216,6.100417659
1,VERMONT,Grand Isle County,7293,7278,7421,-15,143,18,54,22,65,-4,-11,0,0,-10,156,-10,156,7.347438601,8.844139057,-1.496700456,0,21.22593374,21.22593374
1,VERMONT,Lamoille County,25945,25914,26126,-31,212,64,237,62,250,2,-13,0,7,-34,218,-34,225,9.108378171,9.607993851,-0.49961568,0.269023828,8.378170638,8.647194466
1,VERMONT,Orange County,29277,29259,29541,-18,282,58,228,94,319,-36,-91,0,6,20,369,20,375,7.755102041,10.85034014,-3.095238095,0.204081633,12.55102041,12.75510204
1,VERMONT,Orleans County,27393,27355,27546,-38,191,65,243,103,356,-38,-113,0,3,4,301,4,304,8.852297772,12.96879838,-4.11650061,0.109287627,10.96519189,11.07447952
1,VERMONT,Rutland County,60572,60455,60591,-117,136,131,413,210,767,-79,-354,0,-1,-31,490,-31,489,6.823852089,12.67286817,-5.849016077,-0.016522644,8.096095699,8.079573055
1,VERMONT,Washington County,59807,59748,59969,-59,221,127,464,170,628,-43,-164,0,2,-11,379,-11,381,7.751614224,10.49140891,-2.739794682,0.03341213,6.331598687,6.365010817
1,VERMONT,Windham County,45905,45844,46090,-61,246,88,330,120,548,-32,-218,0,6,-24,461,-24,467,7.179063241,11.92159593,-4.742532686,0.130528423,10.0289338,10.15946222
1,VERMONT,Windsor County,57753,57700,58196,-53,496,107,413,174,690,-67,-277,0,22,21,757,21,779,7.127079451,11.90722717,-4.780147719,0.379650721,13.06343618,13.44308691
3,VIRGINIA,Virginia,8631393,8632044,8642274,651,10230,23237,93037,20881,84697,2356,8340,574,10930,-2299,-8995,-1725,1935,10.77171325,9.806117961,0.965595284,1.265462405,-1.041430406,0.224031999
3,VIRGINIA,Accomack County,33413,33348,33246,-65,-102,74,318,134,560,-60,-242,0,32,0,105,0,137,9.550409947,16.81833198,-7.267922035,0.961047542,3.153437247,4.114484788
3,VIRGINIA,Albemarle County,112395,112496,113535,101,1039,238,991,243,1068,-5,-77,4,140,109,967,113,1107,8.768708717,9.45003119,-0.681322473,1.238768134,8.556348466,9.795116599
3,VIRGINIA,Alleghany County,15223,15161,14986,-62,-175,22,112,66,276,-44,-164,0,-1,-15,-13,-15,-14,7.430258401,18.31027963,-10.88002123,-0.066341593,-0.862440707,-0.9287823
3,VIRGINIA,Amelia County,13265,13246,13268,-19,22,30,111,49,195,-19,-84,0,1,2,105,2,106,8.372935053,14.70921023,-6.336275175,0.075431847,7.920343969,7.995775817
3,VIRGINIA,Amherst County,31307,31262,31273,-45,11,65,291,129,449,-64,-158,0,7,22,159,22,166,9.306788199,14.35995842,-5.053170225,0.22387463,5.085152315,5.309026945
3,VIRGINIA,Appomattox County,16119,16133,16353,14,220,41,204,59,200,-18,4,0,5,33,212,33,217,12.5592563,12.31299637,0.246259927,0.307824909,13.05177615,13.35960106
3,VIRGINIA,Arlington County,238643,238766,232965,123,-5801,658,2489,253,1255,405,1234,45,749,-339,-7685,-294,-6936,10.55262427,5.320829032,5.231795239,3.175538601,-32.58212837,-29.40658977
3,VIRGINIA,Augusta County,77487,77512,77563,25,51,123,476,258,958,-135,-482,3,26,162,503,165,529,6.138965017,12.35531195,-6.216346929,0.335321619,6.487183621,6.822505239
3,VIRGINIA,Bath County,4209,4196,4114,-13,-82,17,39,20,60,-3,-21,0,2,-10,-61,-10,-59,9.386281588,14.44043321,-5.054151625,0.481347774,-14.6811071,-14.19975933
3,VIRGINIA,Bedford County,79462,79504,80131,42,627,135,631,225,1061,-90,-430,0,21,140,1042,140,1063,7.905534501,13.29282426,-5.387289755,0.263100197,13.05478122,13.31788142
3,VIRGINIA,Bland County,6270,6247,6173,-23,-74,8,46,26,95,-18,-49,0,0,-5,-25,-5,-25,7.407407407,15.2979066,-7.890499195,0,-4.025764895,-4.025764895
3,VIRGINIA,Botetourt County,33596,33614,33866,18,252,53,227,99,476,-46,-249,0,7,68,499,68,506,6.727919384,14.10788382,-7.379964434,0.20746888,14.78956728,14.99703616
3,VIRGINIA,Brunswick County,15849,15806,15940,-43,134,18,122,51,229,-33,-107,0,6,-9,238,-9,244,7.686007686,14.42701443,-6.741006741,0.378000378,14.99401499,15.37201537
3,VIRGINIA,Buchanan County,20355,20216,19816,-139,-400,40,156,105,384,-65,-228,0,5,-73,-176,-73,-171,7.793764988,19.18465228,-11.39088729,0.24980016,-8.792965627,-8.543165468
3,VIRGINIA,Buckingham County,16824,16820,16947,-4,127,29,141,52,210,-23,-69,0,0,20,197,20,197,8.35134895,12.43817929,-4.086830337,0,11.66819676,11.66819676
3,VIRGINIA,Campbell County,55696,55638,55492,-58,-146,124,471,164,691,-40,-220,1,29,-15,34,-14,63,8.476558985,12.4358859,-3.959326914,0.521911275,0.611895978,1.133807253
3,VIRGINIA,Caroline County,30887,30905,31332,18,427,82,309,84,356,-2,-47,0,6,20,470,20,476,9.929784533,11.44014011,-1.510355576,0.19281135,15.10355576,15.29636711
3,VIRGINIA,Carroll County,29155,29130,29048,-25,-82,55,242,120,485,-65,-243,2,14,41,145,43,159,8.319295954,16.67296916,-8.35367321,0.481281584,4.984702121,5.465983705
3,VIRGINIA,Charles City County,6773,6733,6594,-40,-139,11,44,29,132,-18,-88,0,0,-20,-51,-20,-51,6.60313649,19.80940947,-13.20627298,0,-7.653635477,-7.653635477
3,VIRGINIA,Charlotte County,11529,11506,11448,-23,-58,29,110,54,190,-25,-80,0,1,3,19,3,20,9.584386164,16.55484883,-6.970462664,0.087130783,1.655484883,1.742615666
3,VIRGINIA,Chesterfield County,364548,365566,370688,1018,5122,944,3770,830,3309,114,461,10,269,894,4402,904,4671,10.24103095,8.988745732,1.252285217,0.730726081,11.95782977,12.68855585
3,VIRGINIA,Clarke County,14783,14788,14881,5,93,30,135,42,213,-12,-78,-1,2,19,170,18,172,9.100407833,14.35842125,-5.258013415,0.134820857,11.45977283,11.59459368
3,VIRGINIA,Craig County,4892,4880,4865,-12,-15,11,35,19,77,-8,-42,0,0,-4,26,-4,26,7.183170857,15.80297589,-8.619805028,0,5.336069779,5.336069779
3,VIRGINIA,Culpeper County,52552,52717,53596,165,879,161,618,145,548,16,70,0,58,149,755,149,813,11.62604761,10.30918138,1.316866235,1.091117737,14.20334296,15.2944607
3,VIRGINIA,Cumberland County,9675,9656,9681,-19,25,16,86,33,130,-17,-44,0,0,-2,69,-2,69,8.894864767,13.44572581,-4.550861044,0,7.136577546,7.136577546
3,VIRGINIA,Dickenson County,14124,14045,13787,-79,-258,23,112,68,264,-45,-152,0,0,-34,-106,-34,-106,8.048289738,18.97096867,-10.92267893,0,-7.61713136,-7.61713136
3,VIRGINIA,Dinwiddie County,27947,27900,27912,-47,12,35,154,72,367,-37,-213,0,2,-9,223,-9,225,5.518526482,13.15129363,-7.632767147,0.071669175,7.991113022,8.062782197
3,VIRGINIA,Essex County,10599,10591,10573,-8,-18,30,115,44,147,-14,-32,0,1,7,12,7,13,10.86751087,13.89151389,-3.024003024,0.094500095,1.134001134,1.228501229
3,VIRGINIA,Fairfax County,1150309,1148472,1139720,-1837,-8752,3186,12792,1541,7071,1645,5721,275,3370,-3813,-17789,-3538,-14419,11.18087993,6.180425419,5.000454507,2.945557016,-15.5485204,-12.60296339
3,VIRGINIA,Fauquier County,72972,72938,73815,-34,877,174,674,188,709,-14,-35,-1,22,-18,894,-19,916,9.18550217,9.662494123,-0.476991952,0.299823513,12.1837373,12.48356081
3,VIRGINIA,Floyd County,15476,15474,15566,-2,92,32,147,36,183,-4,-36,0,1,4,126,4,127,9.471649485,11.79123711,-2.319587629,0.06443299,8.118556701,8.182989691
3,VIRGINIA,Fluvanna County,27249,27280,27723,31,443,64,210,66,273,-2,-63,0,8,36,502,36,510,7.63594713,9.926731269,-2.290784139,0.290893224,18.25354981,18.54444303
3,VIRGINIA,Franklin County,54477,54469,54938,-8,469,121,465,174,776,-53,-311,-1,11,52,776,51,787,8.500370177,14.185564,-5.685193818,0.201084026,14.185564,14.38664802
3,VIRGINIA,Frederick County,91419,91766,93717,347,1951,208,893,225,954,-17,-61,1,44,365,1987,366,2031,9.628914779,10.286657,-0.657742219,0.47443701,21.42514408,21.89958109
3,VIRGINIA,Giles County,16787,16754,16562,-33,-192,34,144,84,269,-50,-125,0,0,19,-69,19,-69,8.644495138,16.14839717,-7.503902029,0,-4.14215392,-4.14215392
3,VIRGINIA,Gloucester County,38711,38688,39069,-23,381,84,316,129,499,-45,-183,0,3,25,565,25,568,8.127885592,12.83485731,-4.70697172,0.077163471,14.53245367,14.60961714
3,VIRGINIA,Goochland County,24727,24828,25488,101,660,39,188,73,259,-34,-71,0,1,136,738,136,739,7.472772081,10.294936,-2.822163924,0.039748788,29.3346053,29.37435408
3,VIRGINIA,Grayson County,15333,15300,15359,-33,59,23,108,50,241,-27,-133,0,3,-3,190,-3,193,7.045239571,15.72132164,-8.676082064,0.195701099,12.39440295,12.59010405
3,VIRGINIA,Greene County,20552,20591,20968,39,377,51,218,57,205,-6,13,1,11,44,357,45,368,10.49110903,9.865492432,0.625616593,0.529367887,17.18039414,17.70976203
3,VIRGINIA,Greensville County,11391,11393,11437,2,44,29,106,32,140,-3,-34,0,0,5,77,5,77,9.286027157,12.26456417,-2.978537013,0,6.745510294,6.745510294
3,VIRGINIA,Halifax County,34022,33901,33738,-121,-163,104,347,165,585,-61,-238,0,3,-55,67,-55,70,10.26035276,17.29771286,-7.037360103,0.08870622,1.981105575,2.069811795
3,VIRGINIA,Hanover County,109979,110102,111603,123,1501,239,869,303,1140,-64,-271,0,37,192,1747,192,1784,7.839245845,10.28393586,-2.444690016,0.333776866,15.75968066,16.09345752
3,VIRGINIA,Henrico County,334389,334298,333554,-91,-744,898,3536,809,3404,89,132,39,635,-218,-1552,-179,-917,10.58917245,10.19387529,0.395297162,1.901618922,-4.647736325,-2.746117403
3,VIRGINIA,Henry County,50948,50782,50248,-166,-534,90,362,234,862,-144,-500,1,-1,-18,-40,-17,-41,7.166188261,17.06423835,-9.898050084,-0.0197961,-0.791844007,-0.811640107
3,VIRGINIA,Highland County,2232,2236,2226,4,-10,2,18,8,39,-6,-21,0,0,10,11,10,11,8.068130883,17.48095025,-9.412819364,0,4.930524429,4.930524429
3,VIRGINIA,Isle of Wight County,38606,38658,39278,52,620,90,326,124,458,-34,-132,2,37,87,724,89,761,8.365838637,11.75323342,-3.387394785,0.949497023,18.57934716,19.52884418
3,VIRGINIA,James City County,78254,78412,79882,158,1470,193,727,220,851,-27,-124,0,50,197,1561,197,1611,9.185439751,10.75214474,-1.566704992,0.631735884,19.72279429,20.35453018
3,VIRGINIA,King and Queen County,6608,6590,6662,-18,72,21,63,32,121,-11,-58,0,0,-6,132,-6,132,9.507998793,18.26139451,-8.753395714,0,19.92152128,19.92152128
3,VIRGINIA,King George County,26723,26806,27489,83,683,71,285,58,211,13,74,1,4,68,613,69,617,10.49820426,7.772354729,2.725849526,0.147343218,22.5803481,22.72769132
3,VIRGINIA,King William County,17810,17905,18171,95,266,38,187,46,190,-8,-3,0,3,102,267,102,270,10.36700299,10.53331855,-0.166315556,0.166315556,14.80208449,14.96840004
3,VIRGINIA,Lancaster County,10919,10910,10928,-9,18,22,70,59,241,-37,-171,0,0,31,190,31,190,6.410843484,22.07161828,-15.6607748,0,17.40086089,17.40086089
3,VIRGINIA,Lee County,22173,22084,21983,-89,-101,42,193,80,403,-38,-210,0,-1,-49,109,-49,108,8.759389112,18.29033063,-9.530941521,-0.045385436,4.947012504,4.901627068
3,VIRGINIA,Loudoun County,420959,422597,427592,1638,4995,1235,4654,490,2046,745,2608,53,643,803,1651,856,2294,10.94815388,4.813047452,6.135106429,1.512604844,3.883842299,5.396447143
3,VIRGINIA,Louisa County,37596,37757,38848,161,1091,100,352,111,465,-11,-113,-1,12,174,1208,173,1220,9.190000653,12.14019973,-2.950199073,0.313295477,31.53841133,31.85170681
3,VIRGINIA,Lunenburg County,11936,11930,11926,-6,-4,24,103,46,207,-22,-104,0,16,17,84,17,100,8.635144199,17.35412475,-8.71898055,1.341381623,7.042253521,8.383635144
3,VIRGINIA,Madison County,13837,13837,13942,0,105,28,133,54,143,-26,-10,-1,6,27,109,26,115,9.575578675,10.295547,-0.719968321,0.431980993,7.847654703,8.279635696
3,VIRGINIA,Mathews County,8533,8524,8546,-9,22,15,68,36,151,-21,-83,0,0,14,104,14,104,7.967193907,17.69185706,-9.724663152,0,12.18512009,12.18512009
3,VIRGINIA,Mecklenburg County,30319,30287,30248,-32,-39,80,269,139,565,-59,-296,0,19,33,236,33,255,8.887420501,18.66688693,-9.779466424,0.627736021,7.797142149,8.42487817
3,VIRGINIA,Middlesex County,10625,10623,10781,-2,158,21,86,42,188,-21,-102,0,3,21,260,21,263,8.035881144,17.56680994,-9.530928798,0.280321435,24.29452439,24.57484582
3,VIRGINIA,Montgomery County,99721,99508,98473,-213,-1035,189,686,195,796,-6,-110,11,145,-224,-1075,-213,-930,6.929957925,8.041175668,-1.111217743,1.464787025,-10.85962794,-9.394840919
3,VIRGINIA,Nelson County,14775,14732,14790,-43,58,38,124,61,208,-23,-84,0,2,-16,141,-16,143,8.40051487,14.09118623,-5.690671364,0.135492175,9.552198361,9.687690536
3,VIRGINIA,New Kent County,22945,23086,23897,141,811,44,214,62,239,-18,-25,0,2,158,845,158,847,9.109677969,10.17389269,-1.064214716,0.085137177,35.9704574,36.05559458
3,VIRGINIA,Northampton County,12282,12232,12085,-50,-147,20,105,53,212,-33,-107,0,4,-14,-44,-14,-40,8.635933709,17.43636139,-8.800427684,0.328987951,-3.618867459,-3.289879508
3,VIRGINIA,Northumberland County,11839,11839,12029,0,190,24,104,54,258,-30,-154,0,0,34,350,34,350,8.71459695,21.61890397,-12.90430702,0,29.3279705,29.3279705
3,VIRGINIA,Nottoway County,15642,15614,15594,-28,-20,32,176,63,218,-31,-42,0,4,3,18,3,22,11.27915919,13.97077672,-2.691617534,0.256344527,1.153550372,1.409894899
3,VIRGINIA,Orange County,36254,36396,37188,142,792,79,400,119,461,-40,-61,1,14,182,849,183,863,10.87192868,12.5298978,-1.657969124,0.380517504,23.07566862,23.45618613
3,VIRGINIA,Page County,23709,23693,23807,-16,114,64,237,97,369,-33,-132,0,4,19,241,19,245,9.978947368,15.53684211,-5.557894737,0.168421053,10.14736842,10.31578947
3,VIRGINIA,Patrick County,17608,17560,17602,-48,42,29,84,77,305,-48,-221,0,0,4,266,4,266,4.777885217,17.34827371,-12.57038849,0,15.12996985,15.12996985
3,VIRGINIA,Pittsylvania County,60501,60312,59972,-189,-340,113,493,220,922,-107,-429,0,6,-76,76,-76,82,8.197266469,15.33038476,-7.133118287,0.099763892,1.263675967,1.363439859
3,VIRGINIA,Powhatan County,30333,30433,31136,100,703,65,249,76,311,-11,-62,0,2,112,772,112,774,8.088486089,10.10248664,-2.014000552,0.06496776,25.07755526,25.14252302
3,VIRGINIA,Prince Edward County,21849,21853,21932,4,79,50,224,90,265,-40,-41,0,21,44,96,44,117,10.23181455,12.10460203,-1.872787484,0.959232614,4.385063378,5.344295992
3,VIRGINIA,Prince George County,43010,43023,42880,13,-143,76,305,84,320,-8,-15,4,-9,16,-127,20,-136,7.10103256,7.45026367,-0.34923111,-0.209538666,-2.956823394,-3.16636206
3,VIRGINIA,Prince William County,482204,482738,484472,534,1734,1525,6080,595,2597,930,3483,59,980,-496,-2824,-437,-1844,12.57224388,5.37008509,7.202158787,2.026447204,-5.839476432,-3.813029228
3,VIRGINIA,Pulaski County,33800,33760,33759,-40,-1,79,289,152,539,-73,-250,0,2,37,246,37,248,8.560553326,15.96587627,-7.405322946,0.059242584,7.286837779,7.346080363
3,VIRGINIA,Rappahannock County,7348,7312,7407,-36,95,10,45,22,88,-12,-43,0,-1,-22,140,-22,139,6.114545825,11.95733406,-5.842788233,-0.135878796,19.02303146,18.88715266
3,VIRGINIA,Richmond County,8923,8920,9017,-3,97,12,65,24,129,-12,-64,0,4,10,159,10,163,7.247588783,14.3836762,-7.136087417,0.446005464,17.72871718,18.17472264
3,VIRGINIA,Roanoke County,96929,96845,96589,-84,-256,162,652,310,1157,-148,-505,0,41,74,192,74,233,6.741317452,11.96273664,-5.221419192,0.423917202,1.985173237,2.409090439
3,VIRGINIA,Rockbridge County,22650,22610,22641,-40,31,28,108,87,283,-59,-175,1,2,21,206,22,208,4.773375174,12.50801087,-7.734635699,0.088395837,9.104771165,9.193167002
3,VIRGINIA,Rockingham County,83757,83758,84394,1,636,191,821,206,929,-15,-108,0,61,21,680,21,741,9.764974547,11.04952662,-1.284552072,0.725534041,8.087920453,8.813454494
3,VIRGINIA,Russell County,25781,25726,25550,-55,-176,63,256,120,429,-57,-173,0,1,3,-6,3,-5,9.985178251,16.73297449,-6.74779624,0.039004603,-0.234027615,-0.195023013
3,VIRGINIA,Scott County,21576,21547,21419,-29,-128,33,148,100,397,-67,-249,0,4,41,116,41,120,6.88916818,18.47972816,-11.59055998,0.186193735,5.399618303,5.585812037
3,VIRGINIA,Shenandoah County,44186,44255,44752,69,497,106,475,129,643,-23,-168,0,24,96,645,96,669,10.67331783,14.44830182,-3.77498399,0.539283427,14.49324211,15.03252553
3,VIRGINIA,Smyth County,29800,29730,29477,-70,-253,55,219,152,554,-97,-335,0,6,31,73,31,79,7.397773912,18.71400341,-11.3162295,0.202678737,2.465924637,2.668603375
3,VIRGINIA,Southampton County,17996,17949,18006,-47,57,31,103,52,249,-21,-146,0,1,-26,205,-26,206,5.729383952,13.85064664,-8.121262689,0.055625087,11.40314282,11.4587679
3,VIRGINIA,Spotsylvania County,140032,140475,143676,443,3201,344,1541,281,1242,63,299,1,64,377,2861,378,2925,10.84634578,8.741830928,2.104514853,0.450464718,20.13718058,20.5876453
3,VIRGINIA,Stafford County,156927,157604,160877,677,3273,424,1688,270,1025,154,663,-3,45,518,2583,515,2628,10.60031839,6.436804707,4.163513679,0.282591426,16.22074786,16.50333929
3,VIRGINIA,Surry County,6561,6546,6530,-15,-16,12,63,25,78,-13,-15,0,-1,-1,0,-1,-1,9.635974304,11.9302539,-2.294279596,-0.152951973,0,-0.152951973
3,VIRGINIA,Sussex County,10829,10768,10763,-61,-5,13,80,51,160,-38,-80,0,1,-24,74,-24,75,7.43114579,14.86229158,-7.43114579,0.092889322,6.873809856,6.966699178
3,VIRGINIA,Tazewell County,40429,40343,39925,-86,-418,78,366,173,793,-95,-427,0,6,13,-3,13,3,9.119449843,19.75880799,-10.63935815,0.149499178,-0.074749589,0.074749589
3,VIRGINIA,Warren County,40727,40782,40925,55,143,126,493,107,507,19,-14,-1,17,36,134,35,151,12.06750952,12.41019741,-0.342687897,0.416121018,3.280012728,3.696133746
3,VIRGINIA,Washington County,53935,53839,53635,-96,-204,121,417,218,864,-97,-447,0,6,7,232,7,238,7.760016376,16.07830731,-8.318290935,0.111654912,4.31732326,4.428978172
3,VIRGINIA,Westmoreland County,18477,18496,18731,19,235,53,166,81,262,-28,-96,-2,0,51,334,49,334,8.918258253,14.0758052,-5.157546942,0,17.9439654,17.9439654
3,VIRGINIA,Wise County,36130,36018,35647,-112,-371,100,345,183,600,-83,-255,0,-3,-27,-118,-27,-121,9.628130887,16.74457546,-7.116444568,-0.083722877,-3.29309984,-3.376822717
3,VIRGINIA,Wythe County,28290,28274,28178,-16,-96,67,252,116,449,-49,-197,0,-2,35,99,35,97,8.92793878,15.90731949,-6.979380713,-0.070856657,3.507404521,3.436547864
3,VIRGINIA,York County,70045,70154,70915,109,761,135,550,147,646,-12,-96,4,43,117,818,121,861,7.797602592,9.15863868,-1.361036089,0.609630748,11.59716167,12.20679242
3,VIRGINIA,Alexandria city,159467,159097,154706,-370,-4391,596,2336,204,1046,392,1290,28,608,-797,-6188,-769,-5580,14.88832165,6.666602932,8.221718722,3.875042622,-39.43875616,-35.56371354
3,VIRGINIA,Bristol city,17219,17259,17054,40,-205,31,141,71,270,-40,-129,-1,0,82,-77,81,-77,8.218459476,15.73747559,-7.519016116,0,-4.488094891,-4.488094891
3,VIRGINIA,Buena Vista city,6641,6620,6601,-21,-19,24,75,24,97,0,-22,0,2,-21,1,-21,3,11.34558657,14.67362529,-3.328038726,0.302548975,0.151274488,0.453823463
3,VIRGINIA,Charlottesville city,46553,46423,45672,-130,-751,139,593,89,329,50,264,2,114,-184,-1116,-182,-1002,12.87800641,7.144796134,5.733210272,2.475704436,-24.23584342,-21.76013899
3,VIRGINIA,Chesapeake city,249422,249679,251269,257,1590,715,2782,605,2398,110,384,-5,153,147,1014,142,1167,11.10694124,9.573847984,1.533093255,0.610841844,4.048324377,4.659166221
3,VIRGINIA,Colonial Heights city,18170,18191,18273,21,82,67,264,70,236,-3,28,0,5,24,49,24,54,14.4800351,12.9442738,1.535761299,0.274243089,2.687582273,2.961825362
